land_parcel_id,mrt_station,distance_m
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,dhoby ghaut mrt station,1802.71
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,clarke quay mrt station,691.56
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,city hall mrt station,1199.54
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,chinatown mrt station,471.26
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,cantonment mrt station,1722.34
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,bugis mrt station,2045.68
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,bras basah mrt station,1578.47
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,boon keng mrt station,4285.08
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,bendemeer mrt station,3759.93
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,bencoolen mrt station,1801.59
55aaf37782dacdcb397544dc94b41f8322ed4db2749946b6f73e4ac8bb8a8eca,bayfront mrt station,1115.44
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,yio chu kang mrt station,3294.15
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,woodleigh mrt station,3590.7
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,upper thomson mrt station,961.83
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,toa payoh mrt station,2272.71
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,tan kah kee mrt station,4751.12
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,stevens mrt station,3936.59
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,serangoon mrt station,3511.69
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,potong pasir mrt station,3856.3
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,novena mrt station,3523.12
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,newton mrt station,4242.8
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,mount pleasant mrt station,2718.43
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,mayflower mrt station,2193.25
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,marymount mrt station,436.47
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,lorong chuan mrt station,2548.97
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,lentor mrt station,3733.88
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,kovan mrt station,4954.75
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,geylang bahru mrt station,4805.52
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,farrer park mrt station,4658.29
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,caldecott mrt station,1617.31
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,bukit brown mrt station,2356.48
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,bright hill mrt station,1541.51
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,braddell mrt station,1436.15
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,botanic gardens mrt station,4322.37
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,boon keng mrt station,4279.56
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,bishan mrt station,781.22
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,bendemeer mrt station,4898.04
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,bartley mrt station,4462.38
55683f7d92997b6c3ff9b8029acb675e3de9fafe6014b64eb8f0e3d3d95cd4f3,ang mo kio mrt station,2167.91
54ac133ced24e4a3e8bdae11f072df4aefcb4bd3691be13bc4be6ce23da8d3ae,yio chu kang mrt station,3106.49
54ac133ced24e4a3e8bdae11f072df4aefcb4bd3691be13bc4be6ce23da8d3ae,serangoon mrt station,4165.83
54ac133ced24e4a3e8bdae11f072df4aefcb4bd3691be13bc4be6ce23da8d3ae,sengkang mrt station,2630.06
